bond_coeff	421	harmonic	0.2964	27.4541
bond_coeff	422	harmonic	0.1091	31.5934
bond_coeff	423	harmonic	0.0255	38.6483
bond_coeff	424	harmonic	0.0162	28.6568
bond_coeff	425	harmonic	0.0398	32.8311
bond_coeff	426	harmonic	0.0283	28.4518
bond_coeff	427	harmonic	0.0333	23.3802
bond_coeff	428	harmonic	0.0552	19.8224
bond_coeff	429	harmonic	0.0071	25.9694
bond_coeff	430	harmonic	0.1104	14.2710
bond_coeff	431	harmonic	0.0042	20.7979
bond_coeff	432	harmonic	0.0007	24.5089
bond_coeff	433	harmonic	0.0005	28.8475
bond_coeff	434	harmonic	0.0002	31.5900
bond_coeff	435	harmonic	0.0001	35.1987
bond_coeff	436	harmonic	0.0043	32.8743
bond_coeff	437	harmonic	0.0529	32.9202
bond_coeff	438	harmonic	0.0892	24.8452
bond_coeff	439	harmonic	0.0249	37.2266
bond_coeff	440	harmonic	0.0764	29.3283
bond_coeff	441	harmonic	0.0466	32.4241
bond_coeff	442	harmonic	0.0231	36.9995
bond_coeff	443	harmonic	0.0030	41.9328
bond_coeff	444	harmonic	0.0184	40.2564
bond_coeff	445	harmonic	0.0784	40.3268
bond_coeff	446	harmonic	0.0551	33.3746
bond_coeff	447	harmonic	0.0879	26.3643
bond_coeff	448	harmonic	0.8560	25.5338
bond_coeff	449	harmonic	0.6495	36.0280
bond_coeff	450	harmonic	1.0077	28.9733
bond_coeff	451	harmonic	0.7868	28.7481
bond_coeff	452	harmonic	2.6725	25.6460
bond_coeff	453	harmonic	1.2902	19.6691
bond_coeff	454	harmonic	1.1770	19.1694
bond_coeff	455	harmonic	0.0147	28.7553
bond_coeff	456	harmonic	0.0041	7.8654
bond_coeff	457	harmonic	0.0017	13.7062
bond_coeff	458	harmonic	0.0008	18.4506
bond_coeff	459	harmonic	0.0003	21.0250
bond_coeff	460	harmonic	0.0002	23.7349
bond_coeff	461	harmonic	0.0032	39.5504
bond_coeff	462	harmonic	0.0094	39.6139
bond_coeff	463	harmonic	0.0149	31.6823
bond_coeff	464	harmonic	0.0103	46.3322
bond_coeff	465	harmonic	0.0203	39.3920
bond_coeff	466	harmonic	0.0141	41.2982
bond_coeff	467	harmonic	0.0052	41.8956
bond_coeff	468	harmonic	0.0014	43.4377
bond_coeff	469	harmonic	0.0046	44.5906
bond_coeff	470	harmonic	0.0109	48.0155
bond_coeff	471	harmonic	0.0080	39.1283
bond_coeff	472	harmonic	0.0138	33.8806
bond_coeff	473	harmonic	0.0106	30.1267
bond_coeff	474	harmonic	0.0063	41.9691
bond_coeff	475	harmonic	0.0128	38.0130
bond_coeff	476	harmonic	0.0080	34.5706
bond_coeff	477	harmonic	0.0227	32.9712
bond_coeff	478	harmonic	0.0167	27.9472
bond_coeff	479	harmonic	0.0895	29.1989
bond_coeff	480	harmonic	0.0126	38.8559
bond_coeff	481	harmonic	0.0116	7.4985
bond_coeff	482	harmonic	0.0016	12.1544
bond_coeff	483	harmonic	0.0005	15.0406
bond_coeff	484	harmonic	0.0002	17.7765
bond_coeff	485	harmonic	0.0010	45.4661
bond_coeff	486	harmonic	0.0016	46.1310
